v2.5beta18,2015-11-22,1
v2.5beta20,2015-11-25,3
v2.5beta21,2015-11-25,0
v2.5beta22,2015-11-26,1
v2.5beta23,2015-11-26,0
v2.5beta24,2015-11-26,0
v2.5beta25,2015-11-27,1
v2.5beta26,2015-11-28,1
v2.5beta27,2015-11-28,0
v2.5beta28,2015-11-30,2
v2.5beta29,2015-11-30,0
v2.5,2015-11-30,0
v2.5.1,2015-12-01,1
v2.5.2beta1,2015-12-02,1
v2.5.2beta2,2015-12-03,1
v2.5.2beta3,2015-12-03,0
v2.5.2beta4,2015-12-04,1
v2.5.2,2015-12-04,0
v2.5.3beta1,2015-12-05,1
v2.5.3beta2,2015-12-05,0
v2.5.3beta3,2015-12-06,1
v2.5.3beta4,2015-12-07,1
v2.5.3beta5,2015-12-08,1
v2.5.3beta6,2015-12-10,2
v2.5.3beta7,2015-12-12,2
v2.5.3beta8,2015-12-13,1
v2.5.3beta9,2015-12-14,1
v2.5.3,2015-12-14,0
v2.5.4,2015-12-14,0
v2.6alpha1,2015-12-28,14
v2.6alpha2,2015-12-30,2
v2.6alpha3,2015-12-30,0
v2.6alpha4,2016-01-04,5
v2.6alpha5,2016-01-08,4
v2.6alpha6,2016-01-22,14
v2.6alpha7,2016-01-30,8
v2.6alpha8,2016-01-30,0
v2.6alpha9,2016-01-31,1
v2.6alpha10,2016-01-31,0
v2.6alpha11,2016-02-03,3
v2.6alpha12,2016-02-08,5
v2.6alpha13,2016-02-14,6
v2.6alpha14,2016-02-17,3
v2.6alpha15,2016-02-21,4
v2.6alpha16,2016-02-29,8
v2.6alpha17,2016-03-11,11
v2.6alpha18,2016-03-19,8
v2.6alpha19,2016-03-24,5
v2.6alpha20,2016-04-03,10
v2.6alpha21,2016-04-03,0
v2.6alpha22,2016-04-12,9
v2.6alpha23,2016-04-22,10
v2.6alpha24,2016-04-23,1
v2.6alpha25,2016-04-25,2
v2.6alpha26,2016-04-25,0
v2.6alpha27,2016-04-26,1
v2.6alpha28,2016-04-27,1
v2.6alpha29,2016-04-27,0
v2.6alpha30,2016-04-28,1
v2.6alpha31,2016-05-01,3
v2.6alpha32,2016-05-02,1
v2.6alpha33,2016-05-06,4
v2.6alpha34,2016-05-08,2
v2.6alpha35,2016-05-08,0
v2.6alpha36,2016-05-08,0
v2.6alpha37,2016-05-08,0
v2.6beta1,2016-05-08,0
v2.6beta2,2016-05-18,10
v2.6beta3,2016-05-28,10
v2.6beta4,2016-05-29,1
v2.6beta5,2016-06-04,6
v2.6beta6,2016-06-07,3
v2.6beta7,2016-06-12,5
v2.6,2016-06-13,1
v2.6.1beta1,2016-07-03,20
v2.6.1,2016-07-10,7
Latest,2016-07-05,-5
